id,order_id,customer_id,date,amount,status,created_at
1016,SO-20251016,1401,2022-04-09,27441.02,Pending,2024-04-15T16:24:06
1017,SO-20251017,675,2021-11-16,32026.87,Cancelled,2023-11-20T11:14:27
1018,SO-20251018,1863,2025-04-08,16709.19,Cancelled,2024-05-21T08:49:41
1019,SO-20251019,300,2021-10-02,43449.33,Completed,2025-07-16T12:49:33
1020,SO-20251020,561,2024-01-17,542.67,Shipped,2021-06-12T13:20:09
1021,SO-20251021,1985,2022-11-11,11150.17,Pending,2023-06-09T05:00:18
1022,SO-20251022,1604,2024-08-26,46285.51,Completed,2021-06-02T22:00:43
1023,SO-20251023,1079,2025-01-24,36429.95,Cancelled,2024-04-03T10:44:23
1024,SO-20251024,1206,2021-08-17,41076.10,Shipped,2022-06-30T20:18:23
1025,SO-20251025,196,2024-09-07,26471.56,Cancelled,2025-09-25T00:23:03
1026,SO-20251026,1130,2025-06-29,13589.15,Pending,2025-06-13T09:31:38
1027,SO-20251027,1837,2024-05-10,2445.77,Cancelled,2024-10-16T03:52:55
1028,SO-20251028,1939,2023-05-05,37606.05,Completed,2022-12-23T10:55:49
1029,SO-20251029,707,2025-10-23,40313.95,Shipped,2023-11-16T21:44:52
1030,SO-20251030,977,2024-11-27,29635.89,Cancelled,2022-09-09T11:02:34
1031,SO-20251031,20,2024-08-04,34348.58,Completed,2025-07-26T02:07:51
1032,SO-20251032,1347,2024-06-16,6362.10,Shipped,2022-04-08T06:22:32
1033,SO-20251033,1163,2024-04-13,36784.35,Pending,2023-11-01T00:04:03
1034,SO-20251034,1881,2021-11-11,36284.69,Cancelled,2021-11-18T10:54:38
1035,SO-20251035,1449,2024-11-26,38887.53,Shipped,2024-02-27T19:02:29
1036,SO-20251036,1448,2022-06-29,22916.44,Shipped,2025-09-02T14:42:29
1037,SO-20251037,725,2021-07-14,39933.52,Cancelled,2021-06-04T20:27:56
1038,SO-20251038,565,2024-12-20,47633.19,Completed,2022-04-21T21:18:59
1039,SO-20251039,626,2022-09-09,31799.98,Pending,2025-06-09T15:43:20
1040,SO-20251040,1941,2025-02-04,15317.79,Cancelled,2025-02-28T23:14:06
1041,SO-20251041,1732,2022-10-28,4552.52,Pending,2023-03-03T17:08:39
1042,SO-20251042,158,2020-12-26,36511.15,Pending,2022-05-23T09:03:03
1043,SO-20251043,339,2024-01-01,28787.07,Pending,2025-02-17T07:35:03
1044,SO-20251044,1523,2024-02-13,14328.25,Shipped,2022-03-26T09:08:13
1045,SO-20251045,1656,2024-04-24,43723.93,Shipped,2022-08-20T20:14:01
1046,SO-20251046,1387,2025-05-09,25458.68,Completed,2021-01-31T06:13:17
1047,SO-20251047,983,2025-03-23,24915.37,Pending,2024-01-28T03:07:28
1048,SO-20251048,831,2022-03-26,744.32,Completed,2024-09-20T16:35:50
1049,SO-20251049,1866,2022-11-07,41578.30,Pending,2021-12-04T09:48:43
1050,SO-20251050,1463,2021-10-21,21277.70,Cancelled,2020-12-17T01:02:39
1051,SO-20251051,501,2025-04-22,49711.39,Pending,2024-09-19T03:13:49
1052,SO-20251052,1244,2022-11-11,22460.17,Completed,2024-11-15T12:21:15
1053,SO-20251053,1382,2024-09-01,46512.76,Completed,2023-05-17T11:00:40
1054,SO-20251054,359,2022-04-22,3802.36,Completed,2023-05-04T02:24:12
1055,SO-20251055,1053,2023-06-20,17696.91,Pending,2022-12-02T08:28:42
1056,SO-20251056,866,2023-07-18,24800.62,Completed,2024-06-17T21:14:20
1057,SO-20251057,765,2023-05-19,48487.93,Cancelled,2025-03-23T07:30:00
1058,SO-20251058,1872,2020-11-08,33969.21,Pending,2024-12-07T13:18:09
1059,SO-20251059,595,2025-02-10,14993.94,Cancelled,2025-09-12T21:46:55
1060,SO-20251060,543,2023-01-01,10692.64,Shipped,2021-04-27T18:28:29
1061,SO-20251061,446,2024-03-08,46156.67,Pending,2021-12-18T05:00:41
1062,SO-20251062,1916,2024-07-23,23179.70,Shipped,2025-09-21T22:16:51
1063,SO-20251063,118,2022-09-13,17819.42,Shipped,2021-03-21T21:39:03
1064,SO-20251064,673,2023-09-11,14952.61,Pending,2024-10-17T23:35:05
1065,SO-20251065,11,2024-02-25,17518.60,Completed,2023-06-21T10:45:21
1066,SO-20251066,824,2022-10-24,17758.89,Pending,2025-07-05T17:08:19
1067,SO-20251067,883,2025-07-11,24627.70,Pending,2024-08-27T02:55:36
1068,SO-20251068,1084,2022-06-19,25740.21,Completed,2022-08-09T17:45:57
1069,SO-20251069,842,2023-04-04,6235.94,Shipped,2024-01-12T16:54:29
1070,SO-20251070,15,2022-03-15,7823.74,Cancelled,2022-03-26T01:34:27
1071,SO-20251071,464,2023-04-04,23561.40,Cancelled,2024-04-04T20:34:39
1072,SO-20251072,613,2023-03-18,18256.56,Completed,2023-02-23T01:48:41
1073,SO-20251073,1099,2021-11-26,40586.62,Pending,2025-05-28T12:00:09
1074,SO-20251074,899,2024-09-14,32831.17,Shipped,2022-03-27T12:30:38
1075,SO-20251075,332,2022-04-15,7036.73,Shipped,2022-09-23T13:31:37
1076,SO-20251076,12,2021-09-07,17993.88,Completed,2022-06-09T23:25:42
1077,SO-20251077,227,2020-11-25,9518.88,Pending,2023-03-08T21:09:53
1078,SO-20251078,274,2020-11-06,19757.57,Cancelled,2020-11-20T21:18:49
1079,SO-20251079,1846,2023-09-06,1628.75,Completed,2021-05-22T21:14:52
1080,SO-20251080,1943,2022-03-21,23990.78,Cancelled,2023-01-12T14:07:46
1081,SO-20251081,244,2025-05-01,21083.71,Shipped,2024-05-16T13:31:09
1082,SO-20251082,1639,2022-06-12,34102.74,Completed,2023-08-21T23:11:38
1083,SO-20251083,666,2021-01-02,37566.94,Shipped,2023-05-16T06:30:52
1084,SO-20251084,1028,2023-11-20,36313.43,Shipped,2022-07-04T11:11:22
1085,SO-20251085,270,2024-07-16,5531.15,Pending,2023-04-08T23:16:40
1086,SO-20251086,1624,2021-04-04,1106.55,Completed,2022-11-02T06:24:37
1087,SO-20251087,705,2023-10-30,25025.05,Completed,2022-03-12T10:54:56
1088,SO-20251088,107,2024-07-27,33931.60,Cancelled,2021-02-26T16:42:10
1089,SO-20251089,880,2022-08-26,48823.10,Pending,2022-04-09T23:59:09
1090,SO-20251090,890,2020-11-19,24035.64,Cancelled,2022-07-16T05:56:27
1091,SO-20251091,996,2024-05-28,4176.61,Shipped,2021-06-28T05:45:34
1092,SO-20251092,508,2022-09-30,30899.78,Completed,2024-01-30T07:14:38
1093,SO-20251093,511,2022-01-10,14092.88,Pending,2024-03-27T19:33:34
1094,SO-20251094,1770,2022-09-21,13213.36,Completed,2025-09-24T13:59:04
1095,SO-20251095,1365,2025-06-10,41039.44,Completed,2022-11-02T17:04:55
1096,SO-20251096,971,2025-02-09,35337.72,Pending,2023-03-06T14:05:40
1097,SO-20251097,1436,2022-06-02,36536.31,Completed,2023-05-06T12:20:21
1098,SO-20251098,387,2025-06-19,49627.96,Completed,2021-07-17T12:48:54
1099,SO-20251099,470,2022-02-09,6067.04,Shipped,2021-05-08T07:17:01
1100,SO-20251100,79,2020-11-06,13729.39,Completed,2025-08-15T22:48:08
1101,SO-20251101,1903,2023-10-25,7353.15,Pending,2023-02-19T08:04:05
1102,SO-20251102,1263,2021-08-01,10022.19,Pending,2022-09-30T11:59:16
1103,SO-20251103,779,2023-12-31,20394.49,Cancelled,2022-01-13T15:09:20
1104,SO-20251104,1434,2024-05-08,31683.83,Completed,2021-11-28T12:14:40
1105,SO-20251105,455,2022-03-18,16842.08,Shipped,2025-03-02T16:37:43
1106,SO-20251106,126,2025-09-27,25517.69,Pending,2025-03-08T10:57:43
1107,SO-20251107,624,2021-08-14,5547.24,Cancelled,2020-12-26T19:02:55
1108,SO-20251108,575,2025-07-01,47152.79,Shipped,2023-11-05T00:53:16
1109,SO-20251109,506,2021-03-13,16026.05,Pending,2021-02-18T17:48:34
1110,SO-20251110,373,2021-02-08,2092.41,Pending,2021-09-02T03:43:57
1111,SO-20251111,1353,2024-12-26,37250.50,Completed,2024-03-01T00:13:28
1112,SO-20251112,585,2023-09-09,23629.31,Pending,2024-10-27T10:34:04
1113,SO-20251113,883,2023-05-11,9282.76,Shipped,2021-11-02T06:32:59
1114,SO-20251114,745,2021-04-10,16747.39,Pending,2023-12-08T12:02:08
1115,SO-20251115,199,2021-02-25,33463.93,Completed,2022-06-09T15:12:57
1116,SO-20251116,679,2021-09-11,18060.41,Cancelled,2025-10-31T20:51:06
1117,SO-20251117,1522,2025-01-12,38951.47,Cancelled,2021-07-17T15:00:57
1118,SO-20251118,488,2021-07-13,32529.90,Completed,2021-10-30T16:02:05
1119,SO-20251119,1197,2024-09-18,19233.27,Pending,2020-11-22T19:10:45
1120,SO-20251120,268,2025-05-23,31496.45,Pending,2024-12-28T04:15:18
1121,SO-20251121,85,2025-08-08,29348.74,Completed,2022-01-15T13:45:22
1122,SO-20251122,396,2022-02-19,35247.77,Pending,2022-10-30T16:57:38
1123,SO-20251123,154,2025-03-16,47093.81,Cancelled,2023-09-01T06:13:26
1124,SO-20251124,618,2023-09-03,36281.27,Completed,2023-05-13T02:55:36
1125,SO-20251125,1093,2025-01-18,36052.43,Pending,2024-05-03T02:19:58
1126,SO-20251126,262,2025-02-20,9625.75,Cancelled,2023-01-20T19:29:31
1127,SO-20251127,1826,2024-10-12,43859.91,Cancelled,2024-01-26T06:21:05
1128,SO-20251128,1833,2024-12-04,18332.30,Pending,2023-07-03T07:51:02
1129,SO-20251129,1866,2021-02-11,21834.48,Shipped,2024-02-21T12:06:08
1130,SO-20251130,859,2022-07-11,26211.95,Pending,2023-03-22T06:20:42
1131,SO-20251131,342,2022-12-26,29977.73,Completed,2024-10-23T21:51:39
1132,SO-20251132,594,2020-11-26,2319.99,Pending,2025-10-22T07:35:36
1133,SO-20251133,1627,2023-02-23,48625.08,Completed,2023-04-15T12:04:49
1134,SO-20251134,1517,2023-05-17,40735.95,Shipped,2022-05-10T18:17:40
1135,SO-20251135,1403,2025-01-15,26646.87,Pending,2023-01-26T15:45:18
1136,SO-20251136,339,2021-04-11,21915.36,Shipped,2024-11-28T04:35:43
1137,SO-20251137,1152,2024-04-15,38979.64,Shipped,2024-06-04T08:52:18
1138,SO-20251138,1244,2023-03-22,13611.13,Completed,2023-05-16T05:03:10
1139,SO-20251139,8,2023-04-13,8042.15,Completed,2021-11-01T09:11:49
1140,SO-20251140,1213,2021-04-01,34851.25,Shipped,2024-01-19T00:04:05
1141,SO-20251141,1032,2021-11-14,35402.31,Cancelled,2025-09-18T20:46:18
1142,SO-20251142,622,2022-03-31,42631.13,Cancelled,2021-03-26T06:47:16
1143,SO-20251143,1451,2025-03-13,13462.31,Pending,2023-06-29T19:47:59
1144,SO-20251144,351,2021-06-01,11235.28,Completed,2022-01-06T11:39:57
1145,SO-20251145,598,2022-01-15,2002.58,Completed,2022-02-04T22:54:31
1146,SO-20251146,1930,2021-02-22,44185.94,Completed,2022-11-09T09:26:21
1147,SO-20251147,554,2025-06-07,43675.47,Pending,2025-01-14T15:11:10
1148,SO-20251148,1316,2024-07-07,49002.18,Completed,2024-09-05T01:50:04
1149,SO-20251149,1095,2022-08-07,5853.43,Cancelled,2025-05-21T06:35:20
1150,SO-20251150,1296,2023-05-29,30277.72,Cancelled,2022-01-02T16:13:00
1151,SO-20251151,665,2025-10-21,4208.15,Cancelled,2021-05-26T02:03:02
1152,SO-20251152,1479,2025-03-01,6723.90,Cancelled,2023-06-15T03:55:11
1153,SO-20251153,665,2024-01-26,49263.80,Pending,2021-08-25T07:30:05
1154,SO-20251154,1688,2022-01-17,17806.38,Cancelled,2022-01-06T04:20:33
1155,SO-20251155,362,2022-11-24,12836.56,Pending,2025-10-04T23:20:12
1156,SO-20251156,1101,2021-10-04,32883.01,Pending,2025-02-13T15:17:17
1157,SO-20251157,1480,2021-12-26,37301.20,Shipped,2023-05-21T01:45:31
1158,SO-20251158,1937,2023-12-09,32708.54,Completed,2021-08-29T22:45:21
1159,SO-20251159,1673,2023-04-06,22137.14,Cancelled,2021-02-15T11:03:49
1160,SO-20251160,551,2024-05-02,10235.74,Shipped,2023-12-22T04:27:05
1161,SO-20251161,319,2022-10-30,22330.49,Shipped,2023-05-10T10:13:44
1162,SO-20251162,755,2021-03-10,7459.29,Shipped,2022-03-31T13:23:24
1163,SO-20251163,192,2022-05-17,24823.26,Shipped,2024-03-06T12:54:57
1164,SO-20251164,379,2024-02-13,40789.12,Completed,2025-01-21T22:04:23
1165,SO-20251165,387,2022-09-08,28504.42,Completed,2021-09-26T09:49:45
1166,SO-20251166,1327,2024-06-07,14138.11,Cancelled,2024-09-08T06:55:14
1167,SO-20251167,334,2025-05-13,44268.39,Shipped,2023-10-15T05:10:46
1168,SO-20251168,1408,2021-01-27,30410.71,Pending,2023-06-13T20:43:13
1169,SO-20251169,294,2022-06-09,3648.83,Completed,2025-01-17T20:09:02
1170,SO-20251170,932,2023-01-30,45461.10,Shipped,2023-04-07T20:06:27
1171,SO-20251171,206,2022-11-13,36229.13,Completed,2021-06-03T12:29:08
1172,SO-20251172,1489,2024-08-16,37534.69,Pending,2023-12-08T04:26:29
1173,SO-20251173,1236,2023-01-14,5031.51,Shipped,2021-12-29T02:46:21
1174,SO-20251174,43,2022-09-28,5546.27,Pending,2025-10-11T06:06:00
1175,SO-20251175,1564,2024-09-10,41534.33,Pending,2022-03-01T07:41:32
1176,SO-20251176,271,2025-03-14,12454.73,Pending,2020-11-29T10:21:48
1177,SO-20251177,549,2021-09-24,7174.65,Pending,2025-08-06T17:33:40
1178,SO-20251178,1623,2025-01-14,48319.72,Pending,2021-01-12T02:43:08
1179,SO-20251179,1111,2023-09-22,36819.77,Cancelled,2022-04-20T17:58:09
1180,SO-20251180,1747,2025-03-09,35387.41,Completed,2023-01-02T21:56:38
1181,SO-20251181,286,2023-11-05,24047.25,Shipped,2022-10-30T14:25:24
1182,SO-20251182,1671,2021-08-16,8199.06,Cancelled,2021-10-30T20:56:34
1183,SO-20251183,981,2023-11-13,7767.94,Pending,2025-05-04T06:18:28
1184,SO-20251184,1114,2024-09-12,34617.46,Pending,2021-03-14T23:36:37
1185,SO-20251185,44,2024-09-15,41255.00,Pending,2021-07-05T10:08:42
1186,SO-20251186,1116,2023-01-25,14872.09,Shipped,2025-07-14T20:30:26
1187,SO-20251187,291,2021-09-24,110.46,Completed,2022-06-10T23:04:40
1188,SO-20251188,50,2025-03-29,11372.42,Shipped,2022-03-24T11:11:37
1189,SO-20251189,302,2025-10-10,17697.83,Cancelled,2025-03-17T17:38:29
1190,SO-20251190,463,2021-06-20,46088.46,Shipped,2020-11-22T09:53:18
1191,SO-20251191,1407,2025-03-19,44216.98,Pending,2024-03-11T22:05:37
1192,SO-20251192,1008,2021-03-08,8519.48,Pending,2023-06-02T08:40:29
1193,SO-20251193,460,2023-02-13,5131.73,Cancelled,2021-09-07T07:25:21
1194,SO-20251194,732,2023-10-12,3860.68,Cancelled,2022-09-28T06:06:14
1195,SO-20251195,243,2025-04-28,18056.65,Pending,2023-08-20T03:40:51
1196,SO-20251196,1835,2021-04-15,2215.17,Completed,2025-05-30T20:35:32
1197,SO-20251197,365,2021-06-08,21459.99,Cancelled,2025-04-15T20:53:26
1198,SO-20251198,1229,2021-05-29,9109.21,Shipped,2023-03-23T21:08:33
1199,SO-20251199,308,2025-10-22,44661.22,Cancelled,2024-01-18T04:10:32
1200,SO-20251200,1280,2025-08-28,40887.25,Cancelled,2024-05-14T22:41:16
1201,SO-20251201,1793,2023-02-20,5240.93,Shipped,2023-12-06T05:16:38
1202,SO-20251202,1356,2022-08-20,18487.17,Cancelled,2022-11-20T02:00:50
1203,SO-20251203,1661,2024-09-16,45353.88,Pending,2021-08-26T03:48:23
1204,SO-20251204,1616,2023-07-15,158.83,Completed,2024-10-31T22:42:57
1205,SO-20251205,1593,2023-01-24,32809.91,Cancelled,2022-10-17T07:00:34
1206,SO-20251206,303,2022-10-14,19560.45,Shipped,2022-06-16T19:27:23
1207,SO-20251207,1669,2023-05-16,3412.32,Shipped,2022-08-10T07:25:48
1208,SO-20251208,1966,2023-02-25,36349.05,Completed,2021-06-10T16:32:35
1209,SO-20251209,186,2021-11-21,16186.52,Completed,2025-02-18T21:10:22
1210,SO-20251210,373,2022-05-07,38388.39,Cancelled,2023-12-04T21:52:04
1211,SO-20251211,654,2021-09-15,24735.61,Shipped,2023-03-21T13:51:11
1212,SO-20251212,1421,2025-05-17,48643.80,Cancelled,2024-03-27T09:36:17
1213,SO-20251213,284,2022-12-18,40116.94,Completed,2021-01-26T13:43:28
1214,SO-20251214,785,2022-01-18,20962.05,Shipped,2022-04-05T12:24:15
1215,SO-20251215,1104,2025-10-26,26711.84,Completed,2023-01-25T20:43:49
1216,SO-20251216,788,2025-02-07,4226.71,Shipped,2022-11-15T18:04:17
1217,SO-20251217,1080,2021-05-03,28914.93,Completed,2022-02-11T04:23:44
1218,SO-20251218,1440,2022-01-17,4408.15,Cancelled,2020-11-29T10:39:55
1219,SO-20251219,6,2023-05-30,10203.82,Pending,2025-04-01T08:00:34
1220,SO-20251220,743,2024-07-23,27940.80,Completed,2022-04-14T01:11:54
1221,SO-20251221,1887,2025-04-23,5552.31,Cancelled,2024-08-24T20:37:14
1222,SO-20251222,740,2023-06-16,42445.14,Completed,2022-10-01T13:00:13
1223,SO-20251223,604,2023-03-27,23046.40,Shipped,2022-06-15T10:15:20
1224,SO-20251224,497,2023-10-24,10576.33,Completed,2025-08-01T11:59:15
1225,SO-20251225,115,2024-02-26,37362.42,Pending,2021-12-26T12:12:45
1226,SO-20251226,1971,2021-11-02,34804.25,Completed,2022-11-13T19:10:06
1227,SO-20251227,774,2021-11-13,36667.42,Shipped,2025-05-17T02:08:57
1228,SO-20251228,762,2023-02-19,2751.46,Pending,2021-07-08T06:43:36
1229,SO-20251229,1358,2025-08-08,29101.27,Shipped,2021-03-06T04:00:26
1230,SO-20251230,1716,2024-11-24,29716.59,Completed,2021-10-31T23:38:10
1231,SO-20251231,62,2024-08-14,7386.99,Completed,2025-08-13T23:54:09
1232,SO-20251232,162,2021-04-06,12290.04,Pending,2025-08-20T15:49:39
1233,SO-20251233,1166,2025-07-23,41561.85,Shipped,2025-05-22T11:07:04
1234,SO-20251234,307,2024-03-06,38282.61,Shipped,2024-01-09T20:05:00
1235,SO-20251235,1523,2025-09-27,7048.61,Cancelled,2025-04-03T21:10:08
1236,SO-20251236,963,2023-10-31,20605.55,Cancelled,2023-05-27T06:43:49
1237,SO-20251237,910,2021-06-07,39080.78,Pending,2025-01-11T21:11:43
1238,SO-20251238,588,2022-08-04,5607.77,Pending,2022-05-08T16:02:35
1239,SO-20251239,1805,2022-06-26,32140.59,Completed,2023-05-07T21:22:50
1240,SO-20251240,1031,2022-03-06,8059.42,Shipped,2023-09-04T11:01:56
1241,SO-20251241,1706,2021-11-23,21209.86,Shipped,2022-07-09T05:06:41
1242,SO-20251242,1135,2025-02-15,35584.77,Cancelled,2024-07-20T22:11:43
1243,SO-20251243,1883,2021-10-31,28624.65,Cancelled,2024-07-28T12:44:40
1244,SO-20251244,1453,2023-07-20,11404.38,Completed,2023-07-15T05:29:28
1245,SO-20251245,557,2024-05-23,48657.46,Shipped,2023-08-14T05:09:22
1246,SO-20251246,1948,2021-05-21,6300.41,Completed,2024-10-02T20:07:57
1247,SO-20251247,821,2022-07-28,30971.24,Completed,2023-01-13T10:42:35
1248,SO-20251248,804,2022-04-09,9225.50,Pending,2024-04-01T11:41:52
1249,SO-20251249,1673,2022-02-15,34636.71,Shipped,2021-02-09T10:40:46
1250,SO-20251250,642,2024-06-06,32652.36,Shipped,2021-09-15T00:01:27
1251,SO-20251251,1695,2025-09-09,19054.48,Pending,2023-05-02T22:12:42
1252,SO-20251252,1646,2022-09-15,18605.33,Shipped,2023-01-29T17:49:24
1253,SO-20251253,399,2025-03-30,13532.48,Pending,2024-01-10T04:38:13
1254,SO-20251254,160,2022-03-26,18166.95,Cancelled,2021-01-25T17:20:30
1255,SO-20251255,58,2023-11-14,12014.52,Completed,2025-04-17T15:16:41
1256,SO-20251256,1110,2023-01-30,5367.90,Completed,2024-09-17T09:53:50
1257,SO-20251257,1223,2020-11-01,598.30,Cancelled,2025-06-06T03:57:57
1258,SO-20251258,385,2023-10-02,27606.98,Pending,2023-04-13T15:15:11
1259,SO-20251259,493,2021-06-15,13494.94,Pending,2021-12-08T14:26:24
1260,SO-20251260,1155,2023-04-10,49325.37,Shipped,2023-02-27T05:46:14
1261,SO-20251261,94,2024-12-25,2450.04,Pending,2025-04-12T09:31:57
1262,SO-20251262,1933,2025-07-23,15464.81,Cancelled,2023-04-19T05:53:07
1263,SO-20251263,1540,2022-08-18,14155.99,Shipped,2021-04-19T08:01:16
1264,SO-20251264,1025,2020-12-27,9784.44,Shipped,2023-09-15T14:45:28
1265,SO-20251265,1487,2020-12-21,17824.07,Completed,2024-10-15T08:18:24
1266,SO-20251266,1440,2022-06-20,33750.59,Cancelled,2023-08-11T22:01:24
1267,SO-20251267,835,2022-06-20,44830.73,Pending,2023-08-18T06:09:50
1268,SO-20251268,1029,2022-06-17,40384.34,Completed,2022-05-12T13:58:57
1269,SO-20251269,49,2023-01-04,29379.42,Shipped,2023-06-19T21:15:08
1270,SO-20251270,977,2022-12-23,29338.59,Pending,2022-02-12T15:13:46
1271,SO-20251271,595,2025-10-19,8103.09,Shipped,2023-09-24T18:38:01
1272,SO-20251272,162,2024-10-29,44265.93,Pending,2024-09-29T23:55:34
1273,SO-20251273,1952,2025-06-29,35937.21,Completed,2024-02-13T18:03:38
1274,SO-20251274,1654,2021-10-20,34088.91,Completed,2021-12-22T04:18:05
1275,SO-20251275,1575,2025-08-02,35941.80,Cancelled,2024-04-15T06:14:14
1276,SO-20251276,917,2020-11-25,39278.33,Cancelled,2021-04-23T23:12:47
1277,SO-20251277,596,2022-08-29,18047.80,Shipped,2023-01-03T02:34:35
1278,SO-20251278,82,2022-01-03,44539.46,Shipped,2022-04-06T09:20:42
1279,SO-20251279,490,2022-04-03,10480.59,Pending,2023-12-23T08:57:14
1280,SO-20251280,1963,2024-02-13,7662.45,Shipped,2021-12-11T07:20:24
1281,SO-20251281,200,2023-03-05,40246.09,Completed,2024-04-04T12:02:49
1282,SO-20251282,1570,2025-01-17,43529.35,Pending,2024-11-14T02:45:22
1283,SO-20251283,1022,2023-07-30,4750.99,Cancelled,2021-07-03T00:03:26
1284,SO-20251284,348,2024-03-14,46706.10,Completed,2024-03-07T10:28:07
1285,SO-20251285,140,2024-04-20,14041.86,Cancelled,2022-10-09T18:17:45
1286,SO-20251286,724,2020-11-06,4507.00,Completed,2022-11-27T18:09:43
1287,SO-20251287,1456,2021-06-25,38608.43,Cancelled,2025-01-19T23:12:59
1288,SO-20251288,970,2022-02-08,48925.26,Shipped,2021-10-26T23:08:00
1289,SO-20251289,1332,2021-09-09,46211.83,Pending,2024-06-16T02:06:41
1290,SO-20251290,1991,2022-03-24,28458.24,Pending,2023-06-03T01:03:20
1291,SO-20251291,745,2023-03-17,42957.21,Shipped,2022-04-15T01:30:27
1292,SO-20251292,838,2021-05-27,42857.20,Completed,2024-05-14T21:38:42
1293,SO-20251293,903,2025-09-14,18368.28,Cancelled,2024-02-04T10:35:55
1294,SO-20251294,766,2021-05-28,4220.35,Shipped,2024-08-09T09:58:56
1295,SO-20251295,1037,2024-07-09,22532.11,Pending,2021-03-07T05:38:26
1296,SO-20251296,1272,2020-11-08,48872.71,Pending,2020-11-26T00:12:52
1297,SO-20251297,1518,2023-05-19,39540.00,Pending,2021-04-28T08:41:25
1298,SO-20251298,317,2025-05-16,42660.34,Cancelled,2022-06-08T15:35:32
1299,SO-20251299,770,2025-09-01,7952.38,Shipped,2022-06-20T13:49:22
1300,SO-20251300,1749,2024-07-08,3695.28,Shipped,2024-03-14T05:48:14
1301,SO-20251301,1791,2024-04-17,23140.81,Pending,2024-02-13T01:27:16
1302,SO-20251302,715,2024-03-14,23320.59,Shipped,2021-12-21T08:02:07
1303,SO-20251303,224,2024-03-01,4336.84,Pending,2021-02-08T03:38:37
1304,SO-20251304,1879,2025-02-25,47979.43,Shipped,2023-09-16T21:15:08
1305,SO-20251305,1574,2023-08-22,21684.06,Shipped,2025-07-06T05:33:47
1306,SO-20251306,674,2025-02-19,3270.35,Cancelled,2022-07-13T17:55:28
1307,SO-20251307,1238,2024-11-09,24340.44,Shipped,2021-11-05T16:46:49
1308,SO-20251308,235,2021-03-23,13954.83,Pending,2022-08-08T04:39:26
1309,SO-20251309,1117,2023-08-24,7829.27,Shipped,2023-08-20T07:14:18
1310,SO-20251310,299,2025-08-07,32028.81,Cancelled,2023-02-24T22:57:37
1311,SO-20251311,1164,2023-11-17,1614.60,Shipped,2022-08-11T15:18:34
1312,SO-20251312,128,2025-01-31,46826.16,Cancelled,2025-01-22T05:43:48
1313,SO-20251313,1618,2025-09-03,21533.98,Shipped,2024-12-03T08:01:09
1314,SO-20251314,438,2022-11-04,2751.17,Pending,2023-04-09T12:35:37
1315,SO-20251315,1952,2021-11-04,37942.89,Shipped,2024-10-19T09:09:24
1316,SO-20251316,553,2023-06-20,12640.96,Completed,2020-12-03T10:45:26
1317,SO-20251317,172,2022-12-24,7129.81,Cancelled,2025-01-23T03:25:06
1318,SO-20251318,830,2021-07-17,4131.37,Shipped,2023-10-28T01:34:02
1319,SO-20251319,1785,2022-01-04,21015.11,Completed,2025-09-04T15:56:34
1320,SO-20251320,1372,2021-10-16,44659.02,Completed,2022-01-09T22:00:45
1321,SO-20251321,1701,2021-11-09,2734.43,Shipped,2022-12-11T11:38:07
1322,SO-20251322,701,2023-10-13,48170.12,Cancelled,2025-02-13T13:12:18
1323,SO-20251323,337,2025-05-21,9970.34,Shipped,2025-01-11T12:24:34
1324,SO-20251324,987,2021-01-25,23801.20,Completed,2022-12-28T13:50:43
1325,SO-20251325,1978,2022-08-02,34849.67,Cancelled,2022-01-16T08:03:24
1326,SO-20251326,1870,2021-02-21,34660.43,Shipped,2025-06-12T17:15:28
1327,SO-20251327,1686,2020-12-29,546.08,Completed,2023-02-04T18:15:30
1328,SO-20251328,160,2024-05-31,36150.05,Completed,2025-03-29T03:18:43
1329,SO-20251329,664,2025-09-01,33219.94,Cancelled,2021-05-14T16:21:29
1330,SO-20251330,30,2021-04-10,7567.79,Shipped,2025-10-08T01:28:10
1331,SO-20251331,1913,2025-02-06,7416.95,Cancelled,2025-05-18T16:32:35
1332,SO-20251332,233,2024-07-05,39611.24,Shipped,2023-08-11T04:21:34
1333,SO-20251333,539,2024-07-03,26058.55,Pending,2024-11-29T11:52:23
1334,SO-20251334,923,2022-07-05,47169.02,Completed,2022-07-04T22:13:51
1335,SO-20251335,1300,2023-02-21,22493.97,Pending,2023-12-29T20:42:46
1336,SO-20251336,75,2025-10-28,10970.21,Completed,2025-02-06T11:00:05
1337,SO-20251337,861,2022-12-20,34837.48,Completed,2021-03-14T20:48:46
1338,SO-20251338,1231,2024-12-09,18908.95,Cancelled,2021-10-02T20:07:48
1339,SO-20251339,430,2024-10-08,47621.23,Pending,2023-08-18T01:15:12
1340,SO-20251340,759,2022-04-18,40698.28,Pending,2023-05-09T12:19:42
1341,SO-20251341,619,2024-08-19,44837.91,Pending,2024-06-19T14:58:30
1342,SO-20251342,1433,2022-10-26,24981.58,Shipped,2025-07-13T23:51:21
1343,SO-20251343,848,2023-08-22,20548.82,Cancelled,2020-12-22T22:22:38
1344,SO-20251344,1697,2022-02-13,27146.23,Cancelled,2020-11-24T19:06:19
1345,SO-20251345,233,2020-11-25,46321.13,Shipped,2023-08-03T18:23:20
1346,SO-20251346,878,2022-05-29,18687.42,Completed,2023-09-26T01:04:06
